params.max_features,R_mean,RMSE_mean,MAE_mean
0.6,0.9672990307470449,159.99283791143313,93.29158771634472
0.8,0.9669632734088163,160.82227763506523,93.85458882546683
1.0,0.9664836598433849,161.9658345131287,94.89025840983412
